Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_thiazole,fr_urea
CHEMBL2012263,8.982366682548184,-4.184719025096011,8.982366682548184,0.2266759603655002,0.43797856672417246,439.97199999999975,417.79600000000016,439.12335900400063,154,0.22587694078272422,-0.47369110466740794,0.47369110466740794,0.22587694078272422,1.1,2.0,2.8333333333333335,11.252518443255841,-0.18202721648221698,1.2216723895588464e-16,-2.765245839081644,0.0026282521719438825,-2.8282325926305694,2.125708300716208,-1.081497020142136,39.85048848215638,36.43052903143675,16.002954558382925,23.366674837566517,18.93876039043209,9.133221444369042,5.308193436660263,6.2769803859684075,3.3972357615678224,4.064203422056951,2.196800143586855,2.709072682484647,-2.48,6.757145327676002,8.714140311874123,4.331075521736617,214.5804549617516,9.303962601591405,19.401325517854165,0.0,5.879988336435371,0.0,0.0,4.899909730850478,14.951935562841626,0.0,11.336785877934737,23.685777305559107,36.43655741734564,56.24666723318969,31.645087240004738,34.893551189544894,33.971127203399774,0.0,24.418944941483456,0.0,31.81958719824064,12.99371936863189,69.8110785858709,5.879988336435371,56.07,136.43768465526182,0.0,0.0,4.567099647791355,11.336785877934737,0.0,0.0,0.0,14.951935562841626,46.49449107977743,191.9855300094377,6.253053298210686,10.173007098564343,-2.472507281567352,-3.639655943871711,-1.3207714883899346,-4.779045167364349,-14.851922602001057,-15.153243478573973,0.0,0.3181818181818182,30,0,6,0,1,1,1,3,4,7,0,8,6,0,1,1,5,4.632900000000004,119.12300000000005,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012271,15.11755503407721,-4.246858602690134,15.11755503407721,0.0013487309925244162,0.44763676758675985,441.5069999999998,420.33900000000017,441.14348773200066,160,0.22587694083727694,-0.47369110466734043,0.47369110466734043,0.22587694083727694,1.064516129032258,1.935483870967742,2.7419354838709675,11.526301137207012,-0.1820271871376574,1.0300472307784992e-16,-2.7652457402756485,0.1491026186083968,-2.8282326049752284,2.1430978418040754,-1.0814969698120482,39.85048848215638,35.80849350444597,15.624990085373698,23.366674837566514,18.6277426269367,8.944239207864427,5.497175673164874,6.087998149463793,3.574686724660568,4.052672148645083,2.2651745590812213,2.6357104206005526,-2.9099999999999997,7.313820519507896,8.680480123670606,4.28439272158131,211.20328904055458,9.303962601591405,19.401325517854165,11.63444168209179,5.879988336435371,0.0,0.0,4.899909730850478,23.732765658191262,0.0,11.336785877934737,12.08483741532659,24.83068721798535,50.29062572682942,36.771188368150476,42.30362272872433,22.37018731316726,0.0,24.418944941483456,0.0,31.81958719824064,12.99371936863189,70.38046824655808,5.879988336435371,56.07,137.007074315949,4.39041504767482,4.39041504767482,15.903885525726093,0.0,0.0,0.0,0.0,14.951935562841626,33.52279263337467,210.96965411214708,0.2725550020798053,9.912324931885069,-1.8720134447302814,-4.429650917336163,-5.610412869047468,-5.2672996653186,-15.275245688769012,-15.61657812757712,0.0,0.3181818181818182,31,0,6,0,1,1,1,3,4,7,0,9,6,0,1,1,5,4.257700000000003,114.02900000000005,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012291,9.042576525081259,-4.354386539614995,9.042576525081259,0.15754243679115687,0.4735609290847301,413.5249999999997,386.3090000000002,413.22156048400075,158,0.22587694078267495,-0.473691104667478,0.473691104667478,0.22587694078267495,0.9032258064516129,1.7096774193548387,2.5483870967741935,10.427102716993943,-0.24380088938050284,-8.177355213028519e-17,-2.766086882402265,3.004319278566974e-16,-2.828566196241069,1.439259808720289,-1.0815175276855904,44.798082239349085,42.14431626796365,15.144316267963653,25.916203660423232,21.841529863463613,8.341529863463613,5.560603360881181,5.560603360881181,3.5373587290732376,3.5373587290732376,2.258020671887939,2.258020671887939,-3.2499999999999996,5.7530058850158445,8.857112761773976,4.58984874214387,220.02662007969414,9.303962601591405,19.40132551785416,0.0,5.879988336435371,0.0,0.0,9.883888251797686,9.967957041894417,0.0,0.0,36.25451224597977,42.80948231867502,56.153090389106204,28.900013439526113,41.74734397039601,11.033401435232523,0.0,24.418944941483456,0.0,38.67147931553631,12.99371936863189,83.80934277514459,5.879988336435371,56.07,157.28784096183117,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,14.951935562841626,41.74734397039601,232.4118480137461,0.0,9.799534676241713,-1.01602475340555,-4.756715580462068,-1.4139050471041397,-9.024827261604763,-16.834671132703694,-19.331905581374258,0.0,0.32,31,0,6,0,1,1,1,3,4,6,0,6,7,0,1,1,5,4.226420000000004,120.97300000000004,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL2012247,8.948982958688271,-4.152571639052521,8.948982958688271,0.20198460234080895,0.4889921057209442,406.5149999999997,384.3390000000001,406.15758032400066,148,0.2275505020856148,-0.4736506631990033,0.4736506631990033,0.2275505020856148,1.0689655172413792,1.896551724137931,2.689655172413793,11.282955509410447,-0.1820272111983986,7.152182536068261e-18,-2.7652049347605727,2.0914123467965612e-16,-2.828232550205527,1.9102897377585386,-1.0814968279453576,38.9802449941533,35.99977815392747,14.8162747348552,22.939154482637946,18.699778153927475,8.5162747348552,5.070604402405671,5.66142687870459,3.2547609045530286,3.7327463285375435,2.079598373179296,2.450134234698627,-2.839999999999999,6.08672734201513,8.262344371671665,4.130506468773153,203.4652902842212,4.736862953800049,19.14037251155123,5.647177220767728,5.879988336435371,0.0,0.0,4.899909730850478,19.63373849798681,5.098681808301038,11.336785877934737,30.212093538316473,18.309301294355755,38.554279024317644,38.92861792067067,34.893551189544894,22.37018731316726,0.0,29.632330037138324,0.0,31.819587198240633,12.99371936863189,64.78844527212958,5.879988336435371,68.96000000000001,131.4150513415205,0.0,0.0,4.681802935145185,11.336785877934737,0.0,0.0,0.0,20.050617371142664,34.893551189544894,190.33807991077336,0.30046180041038384,10.157621477100776,1.979055659862888,-3.5881364894868355,-1.2817454252897977,-4.778176424388584,-14.662035975748905,-15.048457866566624,0.0,0.3333333333333333,29,0,7,0,1,1,1,3,4,8,0,8,6,0,1,1,5,3.374500000000002,111.90800000000003,0,0,0,5,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012287,9.01158478954407,-4.288182835911292,9.01158478954407,0.17603202012449026,0.49190061249175543,399.4979999999997,374.2980000000002,399.20591042000075,152,0.22587694078267495,-0.473691104667478,0.473691104667478,0.22587694078267495,0.9,1.7,2.566666666666667,10.868224024059481,-0.1820272851995598,7.772271502894894e-18,-2.766040577760211,2.09229390880413e-16,-2.8285477584851724,1.4870151198333408,-1.0815125768566318,42.298082239349085,39.64431626796365,14.644316267963655,24.70487879501804,20.591529863463613,8.091529863463613,5.31060336088118,5.31060336088118,3.418957029635744,3.418957029635744,2.198819822169193,2.198819822169193,-3.249999999999999,5.706745560940297,8.630886426592797,4.185992578849722,210.85173696496193,9.303962601591405,19.40132551785416,0.0,5.879988336435371,0.0,0.0,9.883888251797686,9.967957041894417,0.0,0.0,36.25451224597977,36.43655741734564,52.04081472059553,30.270771995696332,39.00582685805556,11.033401435232523,0.0,24.418944941483456,0.0,31.819587198240633,12.99371936863189,84.28830999111086,5.879988336435371,56.07,150.9149160605018,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,14.951935562841626,39.00582685805556,216.19450549889345,0.0,9.88444779311568,-0.9871936943547108,-3.4428648486219595,-1.3807751161376707,-9.520040141877589,-16.390747560634832,-15.773998597049015,0.0,0.2916666666666667,30,0,6,0,1,1,1,3,4,6,0,6,6,0,1,1,5,3.918000000000003,116.23600000000003,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL2012260,14.703878404341513,-4.2168586026901345,14.703878404341513,0.11865126900747569,0.46700549651461687,423.51699999999977,401.3410000000002,423.1529095440007,154,0.22587694078277323,-0.4736911046674078,0.4736911046674078,0.22587694078277323,1.1,2.0,2.8333333333333335,11.234582285824258,-0.1820272165313131,4.5347711580790663e-17,-2.765245834113731,0.0026282516328568974,-2.8282325948382234,2.0797161008552556,-1.0814970554843577,39.85048848215638,36.43052903143675,15.247025612364471,23.366674837566517,18.93876039043209,8.755256971359815,5.308193436660263,5.8990159129591815,3.3972357615678224,3.8752211855523373,2.196800143586855,2.5673360051061866,-2.84,6.577112953441802,8.491822030560808,4.196122574277432,208.44272413779618,9.303962601591405,25.21854635890006,0.0,5.879988336435371,0.0,0.0,4.899909730850478,19.342350610516444,0.0,11.336785877934737,12.08483741532659,36.43655741734564,51.22403391944837,31.645087240004738,39.28396623721972,22.37018731316726,0.0,24.418944941483456,0.0,31.81958719824064,12.99371936863189,70.60566611317547,5.879988336435371,56.07,137.2322721825664,4.39041504767482,0.0,15.903885525726093,0.0,0.0,0.0,0.0,14.951935562841626,34.893551189544894,205.17751714811578,0.2829356249171755,10.040056688007963,-1.7990702049343628,-3.989270294498793,-3.0886620130082663,-6.102617698228547,-15.065450578576176,-15.372105338461473,0.0,0.3181818181818182,30,0,6,0,1,1,1,3,4,7,0,8,6,0,1,1,5,4.1186000000000025,114.07100000000005,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012286,8.975647289544069,-4.180564954434231,8.975647289544069,0.16374490342262527,0.48565901766756764,405.5269999999997,382.34300000000013,405.16233135600066,148,0.22587694078273912,-0.4736911046287206,0.4736911046287206,0.22587694078273912,1.0344827586206897,1.8620689655172413,2.6551724137931036,11.12467859884764,-0.182027244270594,-5.083721542129453e-17,-2.7640078760002376,3.5840380006347054e-16,-2.8276592496613056,1.9010428589083255,-1.081365937078182,39.85048848215638,37.05256455842752,14.869061139355244,23.366674837566514,19.249778153927476,8.5662747348552,5.096273272771615,5.891219894302465,3.292486490336786,3.8617590072388284,2.12080272840826,2.5369821363863543,-2.769999999999999,5.892775003424291,8.305808542341312,4.156886611494266,205.6821592350378,9.303962601591405,24.408949214706926,0.0,5.879988336435371,0.0,0.0,4.899909730850478,14.951935562841626,0.0,11.336785877934737,30.212093538316473,24.35172000201905,48.15855233360674,31.073703685163814,36.26430974571512,22.37018731316726,0.0,24.418944941483456,0.0,31.819587198240633,12.99371936863189,70.83086397979288,5.879988336435371,56.07,137.45747004918383,0.0,0.0,15.903885525726093,0.0,0.0,0.0,0.0,14.951935562841626,36.26430974571512,199.32460336148327,0.16374490342262527,10.17934490427403,-2.5006839745245744,-1.993546408363588,-1.3263512478249135,-6.0421216894729355,-15.648188785266594,-15.073467730393919,0.0,0.3181818181818182,29,0,6,0,1,1,1,3,4,7,0,7,6,0,1,1,5,3.9795000000000034,114.11300000000004,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012279,8.955617711354769,-4.218106880927049,8.955617711354769,0.19212266940195266,0.5026369291059132,389.4589999999997,366.27500000000015,389.18517497600067,148,0.2258769407826752,-0.47369110466719266,0.47369110466719266,0.2258769407826752,1.0344827586206897,1.8620689655172413,2.6551724137931036,11.124721263340897,-0.18202723694022913,-1.1168703200259467e-16,-2.764676020545987,4.423364299649004e-16,-2.8282480666952923,1.5056950643988714,-1.0815062937901359,39.85048848215638,37.05256455842752,14.052564558427518,23.366674837566514,19.249778153927476,7.749778153927475,5.119211200155649,5.119211200155649,3.302744643315517,3.302744643315517,2.1259318048976255,2.1259318048976255,-3.1899999999999995,5.69651438108433,8.046096185972683,3.9997031151714864,200.83612522870314,13.721113538644751,28.382057265035343,6.369691137992207,5.879988336435371,0.0,0.0,4.899909730850478,14.951935562841626,0.0,0.0,30.212093538316473,24.35172000201905,45.86791950978077,24.787737771015454,40.68146068276847,11.033401435232523,0.0,24.418944941483456,0.0,31.819587198240633,12.99371936863189,72.59706443013916,5.879988336435371,69.21000000000001,139.2236704995301,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,19.369086499894973,36.26430974571512,203.261432166686,0.0,9.86713054382041,-0.9594731954803655,-3.2644959879816353,-1.3484120919564646,-6.09272854794738,-17.30492117997256,-15.408531707168063,0.0,0.3181818181818182,29,0,7,0,1,1,1,3,4,7,0,7,6,0,1,1,5,3.511000000000003,108.50200000000004,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL2012300,15.398304124571128,-4.306803384834869,15.398304124571128,0.0807233781491814,0.4246430379860158,451.9329999999998,428.74900000000025,451.1575162560007,164,0.22587694083722432,-0.47369110466741066,0.47369110466741066,0.22587694083722432,1.03125,1.875,2.75,11.19969571775749,-0.18202723643398053,6.955160744566989e-17,-2.7660404766613262,0.0026287300925908904,-2.828547762528883,2.12645231645242,-1.0815123935789928,42.298082239349085,38.40024521398211,16.156174160000564,24.704878795018043,19.96949433647284,8.847458809482067,5.688567833890405,6.066532306899632,3.6908991109807947,3.951309918913979,2.3380625763527894,2.47979925373125,-3.03,7.234738100048429,9.221747760122481,4.445003878757553,222.5105975944342,9.303962601591405,25.21854635890006,0.0,5.879988336435371,0.0,0.0,9.883888251797686,14.358372089569237,0.0,0.0,29.7281960132224,36.91552463331194,51.10740652797658,39.048747881413185,40.654724793389946,22.634341325465037,0.0,24.418944941483456,0.0,31.81958719824064,12.99371936863189,83.04332673057151,5.879988336435371,56.07,149.66993279996245,0.0,4.39041504767482,4.567099647791355,0.0,0.0,0.0,0.0,14.951935562841626,47.865249635947656,214.56676679216991,5.773216129038677,9.787104702262816,-2.1344649319708062,-3.7956964812750194,-3.1472909860633864,-7.827371546733048,-16.55937341479433,-15.968445818190375,0.0,0.2916666666666667,32,0,6,0,1,1,1,3,4,6,0,8,6,0,1,1,5,4.710500000000003,121.20400000000004,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL2012278,13.395416506423995,-4.160120769815937,13.395416506423995,0.20608239848405918,0.49401218812130465,419.50999999999976,398.34200000000016,419.1415959120006,152,0.272821530285379,-0.4736511250260766,0.4736511250260766,0.272821530285379,1.1333333333333333,1.9333333333333333,2.7,11.391521476775809,-0.18196940767165024,1.0428023004077316e-16,-2.737139328931926,0.04921268473215533,-2.8144295153818444,2.1574008334427606,-1.060791318342856,38.927838751346,35.46081284889138,15.277309429819107,23.03334150423318,18.453902299159406,8.770398880087132,5.312560365689144,5.903382841988063,3.4907063189997904,3.968691742984305,2.215230457919104,2.6274329861051013,-3.259999999999999,6.617982879220222,8.234749181941176,3.779301582751379,207.0337403347459,14.203872332441883,25.095253512702623,0.0,5.879988336435371,5.907179729351506,0.0,4.794537184071822,14.951935562841626,0.0,11.336785877934737,30.212093538316473,11.60587019936029,54.73150692545074,27.321917801326496,38.3173298174465,28.277367042518765,0.0,24.418944941483456,0.0,25.32272751392469,12.99371936863189,70.83086397979288,5.879988336435371,73.14000000000001,136.86779009421934,4.794537184071822,0.0,4.567099647791355,11.336785877934737,0.0,0.0,0.0,14.951935562841626,33.52279263337467,181.4030397068431,0.3128198841764349,23.488006004533123,-1.6948270563768286,-3.635109319051379,-3.169721281954778,-6.023635173471279,-14.76582596804428,-11.41474679665411,0.0,0.2727272727272727,30,0,7,0,1,1,1,3,4,7,0,8,5,0,1,1,5,3.6197000000000026,114.73950000000002,0,0,0,4,0,0,0,0,1,1,5,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012280,8.974136229873288,-4.242178844036765,8.974136229873288,0.03414953529625997,0.5489827223142778,388.4749999999997,364.28300000000013,388.20115938800075,148,0.22587694078267506,-0.47369110466734027,0.47369110466734027,0.22587694078267506,1.0,1.8275862068965518,2.6206896551724137,10.8682299169665,-0.18202725981990864,-1.2596953178818471e-16,-2.7651728778908136,1.331358513038416e-16,-2.8282995468259853,1.4919099856419262,-1.0815070669039943,40.72073197015946,38.09152986346361,14.091529863463613,23.79419519249508,19.735957054463526,7.7887434589635705,5.147406759756168,5.147406759756168,3.325555330198249,3.325555330198249,2.143614723856708,2.143614723856708,-3.1899999999999995,5.486754758849382,8.046096185972683,3.9997031151714864,202.71398351804672,14.280965871820657,20.77208407402438,1.4118420783282006,5.879988336435371,0.0,0.0,4.899909730850478,14.951935562841626,0.0,0.0,30.212093538316473,24.35172000201905,52.04081472059553,32.4618680411519,37.676151824043316,11.033401435232523,0.0,29.39594821171271,0.0,31.819587198240633,12.99371936863189,72.4644255820872,5.879988336435371,71.86,139.09103165147812,0.0,0.0,9.544102918020606,0.0,0.0,0.0,0.0,14.951935562841626,37.676151824043316,207.11814489680427,0.0,9.848493805195787,-0.9702246494136377,-3.321824020526014,-1.3609603013228557,-6.128184537470022,-17.391921989500844,-15.543523203766703,0.0,0.3181818181818182,29,1,7,0,1,1,1,3,4,6,1,7,6,0,1,1,5,3.246100000000002,110.58670000000004,0,0,0,5,1,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL2012248,8.939156806004975,-4.141231880927049,8.939156806004975,0.2413364541926606,0.4889921057209442,406.5149999999997,384.3390000000001,406.15758032400066,148,0.24520458965676298,-0.47258620993946454,0.47258620993946454,0.24520458965676298,1.0344827586206897,1.8620689655172413,2.6551724137931036,11.282955509410453,-0.18202721435380725,-1.1242963145133688e-17,-2.7650074697479763,2.7366011901985943e-16,-2.828239725165181,1.9012573331328142,-1.0814980290727434,38.9802449941533,35.99977815392747,14.8162747348552,22.939154482637946,18.696991749427433,8.513488330355159,5.067817997905629,5.658640474204548,3.248750355716319,3.726735779700834,2.0795439484796883,2.4500798099990195,-2.8399999999999994,6.08672734201513,8.262344371671665,4.130506468773153,203.49683671581647,9.303962601591405,15.124906853256654,11.16387793838399,5.879988336435371,0.0,0.0,4.899909730850478,14.951935562841626,4.9839785209472085,11.336785877934737,30.212093538316473,18.309301294355755,38.554279024317644,37.68833586765191,34.893551189544894,22.500663816318728,0.0,29.402923462430664,0.0,31.819587198240633,12.99371936863189,64.91892177528104,5.879988336435371,68.96000000000001,131.67600434782344,0.0,0.0,4.567099647791355,11.336785877934737,0.0,0.0,0.0,19.935914083788834,34.893551189544894,190.36889089921743,0.3016732975010017,13.864668593485497,-0.7839866268982314,-4.504105922107795,-1.2715602401046129,-4.811503563886358,-14.694612216601453,-15.052797553938868,0.0,0.3333333333333333,29,0,7,0,1,1,1,3,4,8,0,8,6,0,1,1,5,3.374500000000002,111.90800000000003,0,0,0,5,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012282,8.978508657856828,-4.250289553598368,8.978508657856828,0.07350138714811205,0.5489827223142778,388.4749999999997,364.28300000000013,388.20115938800075,148,0.22587694078255385,-0.47369110474044357,0.47369110474044357,0.22587694078255385,1.0,1.8275862068965518,2.6206896551724137,10.868228848432034,-0.1820272386318279,-6.927971052275266e-18,-2.767068035060122,1.874916518905178e-16,-2.82815818956764,1.483922857844594,-1.08148091247082,40.72073197015946,38.09152986346361,14.091529863463613,23.79419519249508,19.73874345896357,7.791529863463612,5.161996563131201,5.161996563131201,3.331457029635743,3.331457029635743,2.1465655735754554,2.1465655735754554,-3.1899999999999995,5.486754758849382,8.046096185972683,3.9997031151714864,202.6824370864515,9.303962601591405,19.40132551785416,1.4118420783282006,5.879988336435371,0.0,0.0,9.991616288433558,9.967957041894417,5.098681808301038,0.0,30.212093538316473,24.35172000201905,57.60426621229252,28.008222099322193,37.676151824043316,11.033401435232523,0.0,29.625354786420367,0.0,31.819587198240633,12.99371936863189,72.20347257578426,5.879988336435371,71.86,138.8300786451752,0.0,0.0,9.658806205374436,0.0,0.0,0.0,0.0,15.066638850195455,37.676151824043316,207.47536128881896,0.0,6.538918791511943,2.1517867144891687,-3.301257316479977,-1.3636178532733367,-6.133245770370102,-17.530803788361958,-15.587142066334742,0.0,0.3181818181818182,29,1,7,0,1,1,1,3,4,6,1,7,6,0,1,1,5,3.246100000000002,110.58670000000004,0,0,0,5,1,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL2012262,8.983540032206383,-4.183176325371493,8.983540032206383,0.2375401578963645,0.43797856672417246,439.97199999999975,417.79600000000016,439.12335900400063,154,0.22587694080998208,-0.4736911046673742,0.4736911046673742,0.22587694080998208,1.1,1.9666666666666666,2.8,11.249798512379522,-0.1820272103954437,6.742164428171915e-18,-2.765245793035939,0.002628770600878703,-2.8282325935007777,2.126013891426244,-1.0814969922451962,39.85048848215638,36.43052903143675,16.002954558382925,23.366674837566517,18.93876039043209,9.133221444369042,5.308193436660263,6.2769803859684075,3.4444813206939755,4.205940099435411,2.194306220391991,2.7015909129000555,-2.48,6.757145327676002,8.714140311874123,4.189129277917008,214.5804549617516,9.303962601591405,19.401325517854165,0.0,5.879988336435371,0.0,0.0,4.899909730850478,14.951935562841626,0.0,11.336785877934737,29.7281960132224,30.394138709682345,49.74980754887375,38.1419469243207,34.893551189544894,33.971127203399774,0.0,24.418944941483456,0.0,31.81958719824064,12.99371936863189,69.81107858587092,5.879988336435371,56.07,136.43768465526185,0.0,0.0,4.567099647791355,11.336785877934737,0.0,0.0,0.0,14.951935562841626,46.49449107977743,191.74142829894214,6.43475503938225,10.180464879552952,-2.556188737455921,-3.5890846479362466,-1.3178565364009087,-4.729673704536186,-14.83856748251559,-15.130832664588066,0.0,0.3181818181818182,30,0,6,0,1,1,1,3,4,7,0,8,6,0,1,1,5,4.632900000000004,119.12300000000005,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHEMBL2012281,8.977415550860943,-4.2527460917691915,8.977415550860943,0.17037618333640747,0.5489827223142778,388.4749999999997,364.28300000000013,388.20115938800075,148,0.22587694078267495,-0.47369110466753617,0.47369110466753617,0.22587694078267495,1.0344827586206897,1.8620689655172413,2.6551724137931036,10.86822934340029,-0.18202723922405592,6.253470875889213e-17,-2.7662024843987645,1.0585288218868408e-16,-2.828777384543367,1.484184089752536,-1.0816147881049014,40.72073197015946,38.09152986346361,14.091529863463613,23.79419519249508,19.73874345896357,7.791529863463612,5.14879996200619,5.14879996200619,3.3262519313232595,3.3262519313232595,2.143926253350453,2.143926253350453,-3.1899999999999995,5.486754758849382,8.046096185972683,3.9997031151714864,202.68243708645144,9.303962601591405,19.40132551785416,1.4118420783282006,5.879988336435371,0.0,0.0,9.991616288433558,9.967957041894417,5.098681808301038,0.0,30.212093538316473,30.394138709682345,57.734742715443986,21.83532688850743,37.676151824043316,11.033401435232523,0.0,29.625354786420367,0.0,31.819587198240633,12.99371936863189,72.20347257578426,5.879988336435371,71.86,138.8300786451752,0.0,0.0,9.658806205374436,0.0,0.0,0.0,0.0,15.066638850195455,37.676151824043316,207.4557856872011,0.0,6.530497850888205,2.0543334059041785,-3.348212817688725,-1.3643997462774518,-7.296322762373607,-16.169915993151392,-15.611765624502254,0.0,0.3181818181818182,29,1,7,0,1,1,1,3,4,6,1,7,6,0,1,1,5,3.246100000000002,110.58670000000004,0,0,0,5,1,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
