Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
BACE_728,16.554357214110013,-7.447285942682471,16.554357214110013,1.257441371261141,0.400837275516191,521.6990000000002,481.37900000000036,521.2712588201811,198,0,0.34757714917184845,-0.38655481691214366,0.38655481691214366,0.34757714917184845,1.1111111111111112,1.8611111111111112,2.5833333333333335,1.1773880543477512e-15,-0.24867310369196138,-1.1410607201194774e-16,-2.7772671886569045,-6.400721774804463e-17,-3.4877584640176456,1.0667259846577724e-16,-1.770539986926338,2.7246379533308493,2739.2361947108357,61.29001054984131,57.26084671182842,18.077343292756144,32.905530068722,28.60116240747922,10.38722298260992,6.38565726669512,7.800779132545531,3.6084600666417477,4.5433908559724365,2.2165709649679206,3.0729442446246558,-2.3299999999999996,186901102066530.47,6.276158710218319,11.375803211414643,7.8329926402025425,270.0807623561461,20.614394127098528,32.858465018152074,17.745954899061644,1.4311996572326342,5.907179729351506,4.235526234984602,4.794537184071822,12.808212032003757,0.0,0.0,44.725351182540216,41.042074477110035,33.38954607578359,48.646892415291994,86.53124776915622,21.431819140452568,1.4311996572326342,0.0,5.893957685363079,50.93836190222877,37.168240608469134,64.80450626977995,0.0,0.0,15.505585935991316,10.077801322358383,0.0,0.0,64.82132231250067,32.91656537553143,11.711178526408974,85.22258029293573,42.29693095364306,5.6473683133128025,0.0,0.0,104.52000000000001,190.43265818899647,17.324609836911417,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,50.94284176799251,378.2530427882069,0.0,9.738293010667562,-1.7360060334364293,-25.163568115633083,-11.395889695530407,-21.338874708033423,-10.963109075487644,-32.36326889473784,-7.447285942682471,0.5185185185185185,36,5,7,0,1,1,2,0,2,4,4,9,11,0,1,1,3,0.28640000000000465,139.12139999999988,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
BACE_729,9.087277258125471,-3.333570744789858,9.087277258125471,0.3636235815461446,0.8386304699831324,344.41799999999967,324.25800000000004,344.1637112600006,130,0,0.2931261637463609,-0.5073101219819072,0.5073101219819072,0.2931261637463609,1.2307692307692308,2.1923076923076925,2.923076923076923,11.085880216835797,-0.24593386777424642,1.4890030234914594e-16,-2.3925111529736,2.2601480176083025e-16,-2.5399211376663677,2.1232994926852933,-0.9284373490232525,2.2689961011040536,1768.9516873822085,35.32554445577405,32.6971026724637,12.697102672463696,20.746742451789515,16.822047210945566,7.019371729481786,5.107568330606794,5.107568330606794,3.501332195986325,3.501332195986325,2.3030507931096262,2.3030507931096262,-3.130000000000001,2445350611.026283,5.198837589895976,5.992405719264809,2.639738098898626,180.57209248216344,10.828525166833487,11.585131619041174,8.486544192026313,0.0,1.4311996572326342,0.0,9.976383253582878,4.992404732635669,0.0,5.920434318855644,11.962853026518939,44.57689016024,55.571898191653034,13.936236339792021,31.235387802657346,11.54730478852797,1.4311996572326342,4.9839785209472085,21.598484126360688,32.11249407262003,0.0,47.642368235676685,0.0,28.717283454389186,5.719716975726273,0.0,5.749511833283905,0.0,23.07129115781503,5.662860035369912,17.734826323074365,60.879432475537904,46.50027471755404,2.8236841566564013,11.126902983393991,0.0,83.86,114.07253959886567,0.0,0.0,5.719716975726273,0.0,0.0,0.0,0.0,5.920434318855644,25.998030496181407,27.55777926878277,161.9653838397857,0.0,11.277819805563539,4.485226048752834,-8.443885349113696,-1.5862227133262012,-4.487721276814215,-8.33582575269137,-6.208107935489966,0.0,0.2857142857142857,26,3,5,1,1,2,1,1,2,5,2,5,5,1,0,1,4,3.2201000000000013,103.02320000000003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BACE_730,15.268435926055195,-4.384619617462331,15.268435926055195,0.45463613059752905,0.8647589515729873,383.4229999999997,361.2470000000001,383.1645197840006,146,0,0.2614851696869898,-0.49663526551040493,0.49663526551040493,0.2614851696869898,1.2857142857142858,2.142857142857143,2.857142857142857,10.949647268713086,-0.2467211655942003,6.199271503777528e-17,-2.6735410497807957,7.332777391914478e-17,-2.7164759993817396,1.0867419276576458,-1.0683857989953611,2.375768002739544,1817.2545108444529,38.85892465059366,35.44435013090069,13.444350130900691,22.258266472185444,18.195670940164064,7.301243749164146,5.6203172465817115,5.6203172465817115,3.780904296623286,3.780904296623286,2.6843807379272793,2.6843807379272793,-3.09,9785600536.323847,5.716862410443388,5.954086900962226,2.692602280075195,193.33597313130045,15.193442883326371,22.91729531859739,14.322163977783582,0.0,5.907179729351506,0.0,9.694446914922299,9.382819780310488,0.0,0.0,6.042418707663295,49.00036204863852,40.03296611884435,19.374779464414566,48.89753341940757,11.866734298095341,0.0,4.899909730850478,10.712121708361941,31.216685199287774,14.013779359164834,47.63518457872266,0.0,22.6259266499618,15.193442883326371,4.39041504767482,11.49902366656781,0.0,36.38147419909434,10.333462436455168,5.817220841045895,53.05533175102218,41.24691697861544,2.8236841566564013,11.126902983393991,0.0,77.15,137.97793679180919,4.794537184071822,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,9.729267686435719,34.97571823386085,203.85992754392691,0.0,17.51160200055943,0.0,-12.968864969572305,-8.566936481561303,-8.752742739421809,-4.384619617462331,-12.159881368760356,-3.455151034374868,0.3333333333333333,28,2,6,0,2,2,2,0,2,5,1,7,6,0,0,0,4,3.0444000000000013,103.78240000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACE_731,16.192636781475166,-4.001001593596066,16.192636781475166,0.39248791685840745,0.6774526625813,408.86399999999986,390.7200000000002,408.11531709600047,146,0,0.27375037147949055,-0.383470398767246,0.383470398767246,0.27375037147949055,1.1724137931034482,2.0344827586206895,2.8620689655172415,11.641547342781575,-0.24363081957036306,0.5300602785452551,-2.577254451575154,0.5779404382316188,-2.611569633912916,2.698402784529362,-0.985534963987083,2.2026579403039395,1918.7818427719988,36.038569215355245,31.95303161848215,14.708960564500604,21.39325283820851,16.488976988990885,8.02530067550024,5.486561222792575,5.8645256958018015,3.5783954660914334,3.757402009816592,2.3329804891126082,2.4224837609751875,-3.249999999999999,4713266252.897862,7.217128027681661,7.293673469387755,3.711267541874151,197.4631569270935,11.029530329014648,17.346768621651627,4.235526234984602,0.0,5.907179729351506,0.0,9.786941916707491,9.374393568622029,0.0,0.0,35.770614720885696,42.627437147309145,36.2139021510728,24.269144127826866,33.981856809284544,29.031125680024854,0.0,4.9839785209472085,10.712121708361941,18.763742271008404,5.309813353288376,93.7788002045111,0.0,0.0,11.029530329014648,10.077801322358383,0.0,11.600939890232516,16.726778036055983,11.911850153712724,5.817220841045895,54.592090113860294,65.5470683124201,9.258159548725928,0.0,0.0,80.37,141.00225859432652,4.794537184071822,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,9.976383253582878,36.39784446777042,164.68202898152276,5.71126498295879,20.40904616258122,-1.0389182228883163,-10.644326762788092,-5.060565939648384,-10.845575527320237,-4.6841743030439424,-4.001001593596066,0.0,0.13636363636363635,29,3,5,0,1,1,2,1,3,4,2,7,4,0,0,0,4,4.303200000000002,111.82260000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BACE_732,15.31685858998664,-5.96185505572986,15.31685858998664,0.9037775329884101,0.2588572954761674,583.6750000000018,545.3710000000003,583.2890521560911,224,0,0.41592330415856443,-0.38506958943155417,0.41592330415856443,0.38506958943155417,1.0476190476190477,1.7857142857142858,2.4761904761904763,10.446275412593993,-0.24835420908386788,8.171063354671767e-18,-2.694524986186964,2.2327614730049255e-16,-3.410388324411823,1.05398759181506,-1.781820200049481,2.434101915511524,3041.8955692188965,63.486162972547945,58.147492672419105,20.147492672419105,35.196981953049374,29.388882997423142,10.691780324959447,7.226042725091361,7.226042725091361,4.511267914845005,4.511267914845005,2.773839399943731,2.773839399943731,-3.8899999999999992,2558365834052699.5,8.38606237710801,13.849178488697785,7.890301951315498,297.3800301551962,25.93118273110486,19.07373739558188,2.8236841566564013,7.33837938658414,5.907179729351506,8.999982674099876,9.589074368143644,0.0,13.171245143024459,0.0,42.29693095364306,61.74621185129728,63.80045670144596,34.88423941494038,84.05436647177581,23.189132008070136,1.4311996572326342,5.309813353288376,0.0,57.59362763563854,29.700302137086688,94.28386324278125,0.0,0.0,20.82237453999765,24.546017692391583,0.0,0.0,49.942856855290316,23.840620287160622,6.851892117295679,97.44456891612842,66.46660578429623,5.6473683133128025,0.0,0.0,98.28,215.3795764794355,23.44881655177716,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,46.83056609948184,364.8293361029872,0.0,28.3044112959356,-3.0294343618368194,-16.3220321963553,-5.715506721951707,-27.399444183983917,-25.250633718409315,-28.083362883052438,0.0,0.375,42,5,7,0,1,1,3,0,3,4,4,10,15,0,1,1,4,4.038020000000001,156.27709999999973,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BACE_733,14.26798669197298,-5.500596364030263,14.26798669197298,0.4810557136332738,0.7908563677824073,404.39199999999977,385.2400000000001,404.1460105080006,152,0,0.4174104681622493,-0.48734596236329847,0.48734596236329847,0.4174104681622493,1.206896551724138,2.0344827586206895,2.689655172413793,11.876121010985617,-0.24646314814354872,3.47484977879785e-16,-2.6735182396679256,0.1676320130365847,-2.716476117166333,2.0962496053694797,-1.0683606608558858,2.3850762532765626,1755.1710854449918,37.281574381404035,32.73924438195524,13.73924438195524,21.357619570794554,16.862600718209386,7.468173527209468,5.833318057896804,5.833318057896804,3.8511725845209366,3.8511725845209366,2.664959444985426,2.664959444985426,-3.0999999999999996,3926045906.901605,6.99886201681478,5.948088624587551,3.00676497475137,191.55823518808913,10.456579929526322,11.350562644267594,14.322163977783582,0.0,5.907179729351506,6.176298517443475,14.678425435869507,4.992404732635669,13.171245143024459,0.0,6.042418707663295,37.39449184927824,51.899789324507594,13.788002828718314,48.8292248924465,11.866734298095341,0.0,9.883888251797686,10.712121708361941,37.39298371673125,6.975826900282246,47.64236823567669,0.0,16.876414816677897,10.456579929526322,13.171245143024459,5.749511833283905,0.0,34.32750026115896,16.509760953898642,0.0,54.50650757420852,41.50786998491837,2.8236841566564013,11.126902983393991,0.0,80.81,131.3739546740402,17.96578232709628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.976383253582878,30.863442565350187,201.7023356325746,0.0,20.416991562688484,0.0,-15.349552782883642,-5.383750049345063,-6.3531809807256225,-12.917264984761385,-12.198911730880756,0.0,0.35,29,2,6,0,2,2,1,1,2,5,1,9,4,0,0,0,4,3.310500000000002,100.06940000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BACE_734,14.311697377611821,-5.955028752011982,14.311697377611821,0.22780591805943162,0.3232544507932681,576.7620000000021,530.3940000000003,576.3544313720913,226,0,0.3464154167174745,-0.47042340803753535,0.47042340803753535,0.3464154167174745,1.119047619047619,2.0238095238095237,2.8333333333333335,1.2899190315753626e-15,-0.24740553650697708,-3.069273962083361e-16,-2.846724680355628,-7.916900827417328e-17,-3.405880520977945,2.292627997775015e-16,-1.7657601748751004,2.1525717346683795,3263.8455850554706,69.85048848215638,66.36906113935524,20.369061139355242,38.418115295344094,33.6843087236051,10.93441964664136,7.802459490619511,7.802459490619511,4.767116929056911,4.767116929056911,3.1214150790648314,3.1214150790648314,-3.2699999999999996,5.567513218338766e+16,7.00293579056628,12.532589793571752,7.1947723304114195,313.498311108637,29.76228520235746,37.949969287685704,1.4118420783282006,13.21836772301951,0.0,2.8236841566564013,4.794537184071822,9.967957041894417,0.0,0.0,38.68293247487692,60.49135537476425,77.36704673272078,34.88423941494038,86.4872949794834,5.907179729351506,1.4311996572326342,19.844870042974147,12.390817369679025,82.51007953449627,20.093797386114822,65.42113364585174,0.0,17.26784432613229,15.349514409658845,0.0,5.879988336435371,0.0,64.77500295977526,29.253076840812877,5.41499046939678,126.32748225979425,48.730779170760755,4.235526234984602,11.387855989696924,0.0,115.11000000000001,214.20350344748448,21.325806902430422,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,19.81362818680168,51.444178486807964,407.2114905245681,0.0,21.032371887867654,-2.252154654806947,-18.576674312810155,-6.935590325150964,-21.382181374343492,-39.72654152400082,-28.680909947510138,-4.189810273813478,0.5454545454545454,42,4,9,1,1,2,1,2,3,7,3,9,14,1,0,1,5,3.1152000000000024,160.91789999999963,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BACE_735,15.743295336368519,-5.6740140355338555,15.743295336368519,0.8528451132966071,0.21077213541666096,611.6850000000017,573.3810000000002,611.2839667760911,234,0,0.34617481346561174,-0.4967539584121077,0.4967539584121077,0.34617481346561174,0.9772727272727273,1.7954545454545454,2.5454545454545454,10.554722012995352,-0.24867701204494078,7.552234319529975e-17,-2.693448617490955,1.653577801623944e-16,-3.410366256220147,0.691557639317001,-1.781819643411595,2.340761336696978,3257.587110768618,64.84797029211374,59.055740962882965,21.055740962882965,36.24745876870132,29.82352449013702,11.073635413173289,7.453838204837036,7.453838204837036,4.676139619499006,4.676139619499006,2.9808706293387366,2.9808706293387366,-4.35,2.7961657129634236e+16,9.106121584967763,14.894222897179429,8.175521868757144,307.6273420473344,25.358232331616534,42.27491175200346,1.4118420783282006,1.4311996572326342,5.907179729351506,8.854798668994473,9.361636831863176,17.965782327096278,0.0,0.0,25.30965443395165,60.60623224799882,55.82829599562117,51.55116825994994,88.75014590341787,22.841219173770632,1.4311996572326342,14.776822731930208,0.0,44.565437000899394,27.007498727796726,100.73909928567639,0.0,5.749511833283905,15.349514409658845,17.965782327096278,5.749511833283905,0.0,67.05072069176762,12.869784585645323,17.451662523137685,87.68842448890472,66.5970822874477,4.235526234984602,10.902924932081056,0.0,100.41000000000001,220.9824268559278,7.536054296412263,17.965782327096278,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,49.530999689664306,367.24388441838835,0.0,28.49185635776594,-3.637988986010769,-8.694268316148664,-12.072818730616875,-27.94387851325632,-22.5966141391863,-24.154902170695497,-3.718603253573227,0.3333333333333333,44,4,8,0,0,0,3,1,4,5,3,11,17,0,0,0,4,4.232800000000002,161.0413999999997,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BACE_736,15.742885713105771,-5.501367909103754,15.742885713105771,0.603136101662888,0.7992320301696612,382.31699999999984,368.2050000000001,382.1052885680004,142,0,0.3096268696130882,-0.45890212536050423,0.45890212536050423,0.3096268696130882,1.2592592592592593,2.037037037037037,2.7777777777777777,12.85647302067888,-0.24363497662811093,0.5154798978905032,-2.556439796622302,0.6177011278594495,-2.705075837373827,2.7758665266002116,-0.9744452562377445,2.490384639604834,1488.5143172116234,31.781574381404035,26.617208854964467,12.617208854964467,18.473644974578995,13.525189752463978,6.6835489659641025,4.8490458005473815,4.8490458005473815,3.0760290178547276,3.0760290178547276,1.849993078315796,1.849993078315796,-3.1699999999999995,211293162.23903367,7.829161513005722,6.526113506604238,3.418500846318226,170.45800804615874,15.766393282814699,17.32836967694025,16.333436730284234,0.0,11.928859856695684,5.922529168094576,4.794537184071822,18.757213348932517,8.78083009534964,0.0,0.0,37.06398565561216,15.363113434891217,17.13896366017652,46.406930681428186,17.616246131379246,0.0,4.9839785209472085,10.712121708361941,18.3133465377736,11.868798596204664,59.27680991776848,0.0,0.0,11.029530329014648,23.24904646538284,0.0,0.0,29.394352788653755,10.275788206183394,11.63444168209179,37.98215290578539,41.37739348176691,4.235526234984602,0.0,0.0,89.6,112.79491815885228,9.184952231746642,13.171245143024459,0.0,0.0,0.0,0.0,0.0,0.0,14.713246207382927,19.31387035285702,172.55627530723706,0.0,18.976210241870188,-0.603136101662888,-10.430969354616682,-11.43523952841776,-9.683632854147149,-1.3578124819509825,-8.855028561645092,0.0,0.23529411764705882,27,3,6,0,1,1,1,1,2,5,2,10,4,0,0,0,3,2.8075,88.42160000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BACE_737,15.84280946333702,-5.966053285798479,15.84280946333702,1.2318379994319633,0.08588539494257383,715.8620000000019,666.47,715.3665535280915,276,0,0.34617481346561174,-0.4967539584121077,0.4967539584121077,0.34617481346561174,0.8076923076923077,1.4807692307692308,2.173076923076923,10.258386796492896,-0.24927484562266833,-2.008814990349396e-17,-2.6937964265767307,9.331655780157403e-17,-3.410366899997964,0.40785283572092595,-1.781819646962886,2.5472040127583404,3937.2441129591643,80.07158493124534,74.0860247803376,25.086024780337603,44.568661526516955,37.32402698919944,13.074137912235702,8.4866604087319,8.4866604087319,5.127756340521171,5.127756340521171,3.1193902810653795,3.1193902810653795,-5.129999999999999,2.1175851087452608e+27,10.088424902111983,20.048652151995228,11.98899927652921,373.2954545854049,30.195820915353167,43.01667615387386,1.4118420783282006,1.4311996572326342,11.814359458703011,2.8236841566564013,9.589074368143644,8.78083009534964,0.0,0.0,61.15642791498496,79.39450075832087,67.33435661031739,54.4072523904287,104.27566355735205,17.526044461473713,1.4311996572326342,10.209723084138854,5.15571272675054,64.82820647840704,26.528531511830426,135.65143124722323,0.0,5.749511833283905,15.349514409658845,8.78083009534964,5.749511833283905,0.0,67.5924040477941,24.266358412298246,11.63444168209179,137.95544450053114,95.79199334169999,4.235526234984602,0.0,0.0,117.07,265.7962867189276,11.007151971519741,18.36990446349328,0.0,0.0,0.0,0.0,0.0,0.0,15.0013838716578,61.18129753209408,451.39000269613365,0.0,34.310860877183686,0.8075408437584839,-16.77768652934579,-13.814980413464786,-34.99043234245051,-21.34109035865976,-39.274948764307524,-3.809266008847424,0.34146341463414637,52,4,9,0,0,0,4,0,4,6,3,11,24,0,0,0,4,5.642000000000005,197.18289999999945,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BACE_738,15.58742928113742,-6.020305466756142,15.58742928113742,1.1982130487291758,0.3042059261736447,600.8240000000023,550.4240000000004,600.3795835000914,236,0,0.34664742967069084,-0.4935899967611356,0.4935899967611356,0.34664742967069084,0.9090909090909091,1.7727272727272727,2.6136363636363638,3.5226407945141936e-16,-0.24687783381370854,-2.539394033009748e-16,-2.846989852124751,-6.322704945547915e-17,-3.4444902669805546,1.8249844220133262e-16,-1.7603965301600961,2.266571526744615,3528.5071539017476,74.74567599654179,71.47463394835533,21.47463394835533,41.09452321024714,36.26348833035516,11.566385657891464,8.088289931836082,8.088289931836082,5.041640462696969,5.041640462696969,3.1031634241000536,3.1031634241000536,-3.389999999999999,4.3570791425436434e+26,7.118173826851034,14.14506552392828,8.002786376426476,332.86768405565226,30.504998907854482,23.865314796933184,2.8236841566564013,1.4311996572326342,5.907179729351506,2.8236841566564013,4.794537184071822,0.0,0.0,0.0,50.7677698902035,83.85155679578506,74.62239799584992,49.292551189927096,92.01141272632222,11.594566004035068,1.4311996572326342,5.309813353288376,0.0,88.40403721985935,31.900470423719145,94.28386324278122,0.0,5.749511833283905,20.65932776294722,5.687386274683562,5.749511833283905,0.0,51.13575514342175,28.622688819825843,0.0,146.71623052875046,66.46660578429623,5.6473683133128025,0.0,0.0,96.43,242.54510017953757,19.313870352857023,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,54.18569559914841,449.5835485781147,0.0,15.58742928113742,-3.3433195180079665,-24.69429331728863,-5.3679917733130615,-30.28770217427732,-35.93657310811007,-34.27157865685468,-4.102852644733769,0.4864864864864865,44,5,7,1,1,2,3,0,3,5,4,7,9,1,0,1,5,5.0598000000000045,175.24409999999955,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
